adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,quarter,year
0001599916-20-000042,OperatingExpenses,us-gaap/2019,20200131,1,USD,,,12933.0,,q1,2020
0000821127-20-000044,OtherRealEstateAndForeclosedAssets,us-gaap/2019,20181231,0,USD,,,401000.0,,q1,2020
0001564590-20-009243,OtherLiabilitiesNoncurrent,us-gaap/2019,20181231,0,USD,,,28990.0,,q1,2020
0001193125-20-043622,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20181231,4,USD,,,-618000000.0,,q1,2020
0000896159-20-000003,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2019,20181231,0,USD,ConsolidatedEntities=ParentCompany;,,0.0,,q1,2020
0001564590-20-010075,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191231,4,USD,ProductOrService=Product;,,34644000.0,,q1,2020
0001411579-20-000027,ProceedsFromConvertibleDebt,us-gaap/2019,20181231,4,USD,ConsolidatedEntities=ParentCompany;DebtInstrument=SeniorSubordinatedNotes6.375PercentDue2024;,,600000000.0,,q1,2020
0001599916-20-000020,CommonStockSharesAuthorized,us-gaap/2019,20190331,0,shares,,,500000000.0,,q1,2020
0001133311-20-000011,CommonStockSharesOutstanding,us-gaap/2019,20191231,0,shares,,,11479000.0,,q1,2020
0001637757-20-000003,DerivativeAssetsNoncurrent,us-gaap/2019,20191231,0,USD,,,0.0,,q1,2020
0001581874-20-000004,InvestmentOwnedAtFairValue,us-gaap/2019,20181231,0,USD,ConsolidatedEntities=TerraPropertyTrust;ControlledInvestment=Noncontrolled;Geographical=US;InvestmentGeographicState=CA;InvestmentType=PreferredEquityInvestment;MortgageLoansOnRealEstateDescriptionTypeOfProperty=OfficeBuilding;RelatedPartyTransactionsByRelatedParty=WindyHillPVSevenCMLLC;,,19146400.0,,q1,2020
0001654954-20-003345,IncreaseDecreaseInAccruedLiabilities,us-gaap/2018,20191231,4,USD,ReportingUnit=SuccessorReportingUnit;,,1224713.0,,q1,2020
0001646972-20-000006,OperatingLeaseRightOfUseAsset,us-gaap/2019,20191130,0,USD,FiniteLivedIntangibleAssetsByMajorClass=LeaseAgreements;,,602500000.0,,q1,2020
0000918608-20-000006,TradeAndOtherReceivables,ifrs/2018,20181231,0,RSD,Range=RSD;TypesOfRisks=CurrencyRisk;,,8386000.0,,q1,2020
0000203527-20-000008,Revenues,us-gaap/2019,20181231,1,USD,BusinessSegments=OncologySystems;ProductOrService=Hardware;,,313600000.0,,q1,2020
0001213900-20-007917,NetChangeInOpenTradeEquity,0001213900-20-007917,20171231,4,USD,ConsolidatedEntities=SeriesOfFrontierFunds;LegalEntity=HeritageFund;,,2795.0,,q1,2020
0001193125-20-047343,IncomeTaxExpenseContinuingOperations,ifrs/2019,20190131,1,CAD,SegmentConsolidationItems=OperatingSegments;Segments=GlobalWealthManagement;,,96000000.0,,q1,2020
0001357204-20-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2018,20171231,4,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201409;BusinessSegments=BaskinRobbins;ConsolidationItems=OperatingSegments;Geographical=US;ProductOrService=RoyaltyIncome;TimingOfTransferOfGoodOrService=TransferredOverTime;,,29724000.0,,q1,2020
0001059556-20-000005,RestructuringCharges,us-gaap/2019,20191231,4,USD,BusinessSegments=MoodysAnalytics;ConsolidationItems=OperatingSegments;,,29000000.0,,q1,2020
0000933036-20-000010,RentalsAndFees,0000933036-20-000010,20181231,4,USD,BusinessSegments=RentACenterBusiness;,,1640839000.0,,q1,2020
0000008670-20-000007,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2019,20191231,2,USD,BusinessSegments=EmployerServicesSegment;,,1448400000.0,,q1,2020
0000717423-20-000008,AssetRetirementObligationAccretionExpense,us-gaap/2018,20191231,4,USD,OperatingActivitiesSegment=SegmentDiscontinuedOperations;,,0.0,,q1,2020
0001635282-20-000014,StockIssuedDuringPeriodSharesNewIssues,us-gaap/2018,20180731,0,shares,ClassOfStock=CommonClassA;,,400000.0,,q1,2020
0001324404-20-000006,PaymentsOfDividendsMinorityInterest,us-gaap/2019,20191231,4,USD,ConsolidationItems=ConsolidationEliminations;,,0.0,,q1,2020
0000780571-20-000004,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20181231,0,USD,EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,1201000.0,,q1,2020
0001213900-20-006693,Assets,us-gaap/2019,20181231,0,USD,BusinessSegments=Corporate;,,,,q1,2020
0001140361-20-001351,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2019,20180331,1,USD,EquityComponents=RetainedEarnings;,,0.0,,q1,2020
0001193125-20-072154,TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarnings,0001193125-20-072154,20191231,4,USD,EquityComponents=RetainedEarnings;,,0.0,,q1,2020
0001564590-20-010385,DepreciationAmortizationAndAccretionNet,us-gaap/2019,20181231,4,USD,Geographical=US;,,92000000.0,,q1,2020
0001125376-20-000018,StockRepurchasedDuringPeriodShares,us-gaap/2019,20171231,4,shares,EquityComponents=TreasuryStock;,,-412000.0,,q1,2020
0000866273-20-000005,AdjustmentsToAdditionalPaidInCapitalOther,us-gaap/2019,20181231,1,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,q1,2020
0000740260-20-000042,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2019,20191231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,q1,2020
0001193125-20-026877,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20191231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-230000000.0,,q1,2020
0001564590-20-007489,Revenues,us-gaap/2019,20181231,1,USD,ProductOrService=FinancialService;,,171960000.0,,q1,2020
0001367859-20-000058,ProceedsFromOtherDebt,us-gaap/2019,20191231,4,USD,ConsolidatedEntities=ParentCompany;,,29913000.0,,q1,2020
0001403475-20-000008,ProceedsFromStockPlans,us-gaap/2019,20181231,4,USD,ConsolidatedEntities=ParentCompany;,,-6869000.0,,q1,2020
0001558370-20-001342,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,244734000.0,,q1,2020
0001283699-20-000026,SellingGeneralAndAdministrativeExpense,us-gaap/2019,20191231,4,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,989000000.0,,q1,2020
0000936340-20-000127,Nuclearfuelamortization,0000936340-20-000127,20181231,4,USD,LegalEntity=DTEElectric;,DTEElectric,45000000.0,,q1,2020
0001104659-20-010948,AssetsOfDisposalGroupIncludingDiscontinuedOperation,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=GuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,840900000.0,,q1,2020
0001013857-20-000007,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,TimingOfTransferOfGoodOrService=TransferredOverTime;,,603462000.0,,q1,2020
0001213900-20-006368,InvestmentOwnedAtCost,us-gaap/2019,20181231,0,USD,InvestmentOne=SunnyMountainPortfolio;InvestmentSecondaryCategorization=LimitedLiabilityCompanyMemberInterestsNotReadilyMarketable;InvestmentSectorOne=CommercialSolar;,,884578.0,,q1,2020
0001047469-20-001329,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20181231,0,USD,ClassOfStock=CommonClassA;EquityComponents=CommonStock;,,2000.0,,q1,2020
0001115055-20-000018,PropertyPlantAndEquipmentNet,us-gaap/2019,20181231,0,USD,PropertyPlantAndEquipmentByType=ComputerSoftwareIntangibleAsset;,,7700000.0,,q1,2020
0001564590-20-007763,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20181231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;,,328069000.0,,q1,2020
0001493152-20-001193,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191031,4,USD,BusinessSegments=MarineTechnologyBusinessProducts;ProductOrService=EngineeringParts;,,,,q1,2020
0000802481-20-000009,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,BusinessSegments=Europe;ProductOrService=Chicken;,,2094909000.0,,q1,2020
0001493152-20-000146,Revenue,ifrs/2018,20160630,4,NZD,SegmentConsolidationItems=NewZealandWholesale;Segments=OperatingSegment;,,15071000.0,,q1,2020
0001564590-20-009076,OtherOperatingIncomeExpenseNet,us-gaap/2019,20171231,4,USD,BusinessSegments=SpecialtyPropertySegment;,,6013000.0,,q1,2020
0001628280-20-002934,EquitySecuritiesFvNi,us-gaap/2018,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=CraInvestmentFund;,,4428000.0,,q1,2020
0001628280-20-002426,ProfitLoss,us-gaap/2018,20191231,4,USD,ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,-770000.0,,q1,2020
0001593034-20-000019,InventoryStepUp,0001593034-20-000019,20181231,4,USD,ConsolidationItems=MaterialReconcilingItems;,,261000.0,,q1,2020
0000006845-20-000002,OperatingIncomeLoss,us-gaap/2019,20181130,1,USD,BusinessSegments=Architectural;,,5851000.0,,q1,2020
0000013239-20-000006,IntangibleAssetsNetExcludingGoodwill,us-gaap/2019,20191231,0,USD,FiniteLivedIntangibleAssetsByMajorClass=Trademarks;,,137000000.0,,q1,2020
0000705432-20-000022,StockholdersEquity,us-gaap/2019,20161231,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,-23708000.0,,q1,2020
0000098362-20-000045,Assets,us-gaap/2019,20181231,0,USD,BusinessSegments=Corporate;,,249400000.0,,q1,2020
0000831001-20-000031,StockholdersEquityOther,us-gaap/2019,20171231,4,USD,EquityComponents=NoncontrollingInterest;,,72000000.0,,q1,2020
0001654954-20-000893,NetIncomeLoss,us-gaap/2019,20180930,4,USD,EquityComponents=RetainedEarnings;,,-3257597.0,,q1,2020
0000724910-20-000004,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2019,20190930,1,USD,EquityComponents=RetainedEarnings;,,,,q1,2020
0001193125-20-028191,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,us-gaap/2019,20171231,4,USD,EquityComponents=NoncontrollingInterest;,,34400000.0,,q1,2020
0001069996-20-000011,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParentExcludingCumulativeEffectOfAccountingStandardChange,0001069996-20-000011,20191231,4,USD,EquityComponents=NoncontrollingInterest;,,0.0,,q1,2020
0001558370-20-002624,HeldToMaturitySecurities,us-gaap/2019,20181231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,44688000.0,,q1,2020
0001477932-20-001236,ProfitLoss,us-gaap/2019,20180831,4,USD,EquityComponents=CommonStock;,,,,q1,2020
0000046250-20-000009,GrossProfit,us-gaap/2019,20191231,3,USD,BusinessSegments=HealthandNutrition;,,15056000.0,,q1,2020
0001609253-20-000066,LiabilitiesAndStockholdersEquity,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=Parent;ConsolidationItems=ReportableLegalEntities;,,6000000000.0,,q1,2020
0001081316-20-000003,DeferredTaxLiabilitiesNoncurrent,us-gaap/2019,20191231,0,USD,LegalEntity=MidamericanEnergyCompanyAndSubsidiaries;,MidamericanEnergyCompanyAndSubsidiaries,2626000000.0,,q1,2020
0001558370-20-001695,LoansAndLeasesReceivableAllowance,us-gaap/2019,20191231,0,USD,FinancingReceivablePortfolioSegment=ConstructionPortfolioSegment;,,4844000.0,,q1,2020
0001500217-20-000010,OperatingIncomeLoss,us-gaap/2019,20191231,1,USD,LegalEntity=AmericanAssetsTrustL.P.;,AmericanAssetsTrustL.P.,29993000.0,,q1,2020
0001213900-20-004875,CashFlowsFromUsedInOperatingActivities,ifrs/2019,20181231,4,CAD,,,466297000.0,,q1,2020
0001140361-20-003746,CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,ifrs/2019,20191031,4,USD,,,20000000.0,,q1,2020
0000813762-20-000008,DerivativeLiabilities,us-gaap/2019,20191231,0,USD,LegalEntity=IcahnEnterprisesHoldings;,IcahnEnterprisesHoldings,1224000000.0,,q1,2020
0001564590-20-006404,EarningsPerShareDiluted,us-gaap/2019,20190331,1,USD,ConsolidatedEntities=ParentCompany;,,0.25,,q1,2020
0000821483-20-000009,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,us-gaap/2019,20171231,4,USD,,,0.0,,q1,2020
0001564590-20-004873,Assets,us-gaap/2019,20191231,0,USD,,,10007000000.0,,q1,2020
0000918160-20-000029,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,us-gaap/2019,20191231,4,USD,,,51800000.0,,q1,2020
0001213900-20-005978,SeveranceCosts1,us-gaap/2019,20200131,1,USD,,,486000.0,,q1,2020
0001433642-20-000012,AdjustmentsToAdditionalPaidInCapitalDeferredTaxAdjustmentDueToExerciseOfOptionsAndVestingOfRestrictedStock,0001433642-20-000012,20191231,1,USD,EquityComponents=AdditionalPaidInCapital;,,20000.0,,q1,2020
0001564590-20-004859,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2019,20191231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-5794000.0,,q1,2020
0001564590-20-008145,StockholdersEquity,us-gaap/2019,20181231,0,USD,,,11015000.0,,q1,2020
0001564590-20-005798,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2019,20191231,4,shares,,,24593000.0,,q1,2020
0001564590-20-007989,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2019,20171231,4,USD,,,13000000.0,,q1,2020
0001733037-20-000004,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20181231,4,USD,,,7348000000.0,,q1,2020
0001069157-20-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2019,20191231,0,USD,,,200000000.0,,q1,2020
0001493152-20-001563,SeriesBPreferredStockIssuedForCash,0001493152-20-001563,20171231,4,USD,,,,,q1,2020
0000720858-20-000009,UnrealizedGainLossOnInvestments,us-gaap/2019,20191231,4,USD,,,10303000.0,,q1,2020
0001185185-20-000164,StockBonusesGranted,0001185185-20-000164,20191231,1,USD,,,1000.0,,q1,2020
0001395942-20-000018,Revenues,us-gaap/2019,20180331,1,USD,,,613200000.0,,q1,2020
0001564590-20-007695,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20191231,0,USD,,,9000000.0,,q1,2020
0000908937-20-000011,PrepaidExpenseAndOtherAssetsCurrent,us-gaap/2019,20181231,0,USD,,,158000000.0,,q1,2020
0000927089-20-000176,PropertyPlantAndEquipmentNet,us-gaap/2019,20181231,0,USD,,,132424000.0,,q1,2020
0001437749-20-002306,RepaymentsOfShortTermContractualObligation,0001437749-20-002306,20191231,3,USD,,,247000.0,,q1,2020
0001271833-20-000004,ProceedsFromPaymentsForLongTermLoansForRelatedParties,us-gaap/2019,20171231,4,USD,,,234000000.0,,q1,2020
0001437749-20-003905,OtherNoninterestExpense,us-gaap/2019,20191231,4,USD,,,1842000.0,,q1,2020
0001606440-20-000002,PaymentsToAcquireAvailableForSaleSecuritiesDebt,us-gaap/2019,20181231,4,USD,,,106893000.0,,q1,2020
0001288847-20-000028,OtherNoncashIncomeExpense,us-gaap/2019,20171231,4,USD,,,313000.0,,q1,2020
0001558370-20-001928,OtherNoncashIncomeExpense,us-gaap/2019,20191231,4,USD,,,-1461000.0,,q1,2020
0000946673-20-000004,OperatingIncomeLoss,us-gaap/2019,20181231,1,USD,,,21018000.0,,q1,2020
0001679268-20-000005,OperatingIncomeLoss,us-gaap/2019,20171231,4,USD,,,62771000.0,,q1,2020
0001564590-20-008195,OperatingIncomeLoss,us-gaap/2019,20171231,4,USD,,,40238000.0,,q1,2020
0001038773-20-000062,OtherAssets,us-gaap/2019,20191231,0,USD,,,17554000.0,,q1,2020
0001437749-20-004521,LoansAndLeasesReceivableGrossCarryingAmount,us-gaap/2019,20191231,0,USD,FinancingReceivablePortfolioSegment=CommercialAndAgricultureLoans;InternalCreditAssessment=SpecialMention;,,410000.0,,q1,2020
0001075531-20-000011,Revenues,us-gaap/2019,20191231,4,USD,Geographical=OtherCountries;,,1843000000.0,,q1,2020
0001437749-20-002936,InventoryNet,us-gaap/2019,20191231,0,USD,OperatingActivitiesSegment=SegmentContinuingOperations;,,1560048.0,,q1,2020
0001437749-20-001555,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20180930,0,USD,EquityComponents=RetainedEarnings;,,128695000.0,,q1,2020
0001385613-20-000012,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20181231,0,USD,EquityComponents=Parent;,,477287000.0,,q1,2020
0001193125-20-087524,TreasuryStockValueAcquiredCostMethod,us-gaap/2019,20191231,4,JPY,EquityComponents=Parent;,,50015000000.0,,q1,2020
0000763563-20-000052,InterestIncomeExpenseNet,us-gaap/2018,20171231,4,USD,ConsolidationItems=IntersegmentElimination;,,24000.0,,q1,2020
0001493152-20-002830,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2019,20190930,1,USD,EquityComponents=NoncontrollingInterest;,,,,q1,2020
0001532286-20-000005,StockIssuedDuringPeriodSharesNewIssues,us-gaap/2019,20171231,4,shares,EquityComponents=CommonStock;,,2501643.0,,q1,2020
0001558370-20-000978,StockholdersEquityOther,us-gaap/2019,20181231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,7000000.0,,q1,2020
0001564590-20-006415,SharesIssued,us-gaap/2019,20191231,0,shares,EquityComponents=CommonStock;,,120352000.0,,q1,2020
0001436425-20-000008,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2019,20171231,4,USD,EquityComponents=AdditionalPaidInCapital;,,1192000.0,,q1,2020
0000796343-20-000013,StockIssuedDuringPeriodValueTreasuryStockReissued,us-gaap/2019,20181130,4,USD,EquityComponents=AdditionalPaidInCapital;,,-1125000.0,,q1,2020
0001289848-20-000006,ComprehensiveIncomeNetOfTax,us-gaap/2019,20171231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,6755000.0,,q1,2020
0001193125-20-058900,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,us-gaap/2019,20191231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,q1,2020
0001564590-20-004590,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2019,20171231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,5267000.0,,q1,2020
0001558370-20-001653,AccountsPayableCurrent,us-gaap/2019,20191231,0,USD,,,5167000.0,,q1,2020
0000726601-20-000006,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20191231,0,USD,,,-28181000.0,,q1,2020
0001193125-20-055512,AccretionAmortizationOfDiscountsAndPremiumsInvestments,us-gaap/2019,20181231,4,USD,,,-5798000.0,,q1,2020
0001558370-20-001092,CommonStockDividendsPerShareDeclared,us-gaap/2019,20181231,4,USD,,,3.16,,q1,2020
0001213900-20-003971,CommonStockSharesIssued,us-gaap/2019,20191231,0,shares,,,69146000.0,,q1,2020
0001493152-20-005294,CommonStockSharesAuthorized,us-gaap/2019,20181231,0,shares,,,50000000.0,,q1,2020
0001493152-20-003070,CommonStockSharesOutstanding,us-gaap/2019,20191231,0,shares,,,9258000.0,,q1,2020
0001558370-20-002686,CostOfRevenue,us-gaap/2019,20191231,3,USD,,,11928000.0,,q1,2020
0001739445-20-000026,Assets,us-gaap/2019,20181231,0,USD,BusinessSegments=Other;,,0.0,,q1,2020
0001193125-20-002291,ReclassificationOfRedeemableCommonStockIntoCommonStockOnInitialPublicOfferingShares,0001193125-20-002291,20190930,1,shares,ClassOfStock=RedeemableCommonStock;,,-1859151.0,,q1,2020
0001495320-20-000010,TreasuryStockValueAcquiredCostMethod,us-gaap/2019,20200131,4,USD,ShareRepurchaseProgram=The2015ShareRepurchaseProgram;,,11300000.0,,q1,2020
0001564590-20-010451,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,us-gaap/2019,20191231,4,USD,EquityComponents=CommonStock;SubsidiarySaleOfStock=EmployeeStock;,,70668.0,,q1,2020
0001654954-20-002485,EarningsPerShareBasicAndDiluted,us-gaap/2019,20181231,1,USD,LegalEntity=TeucriumCornFund;,TeucriumCornFund,-1.49,,q1,2020
0001062993-20-001385,IncomeArisingFromExplorationForAndEvaluationOfMineralResources,ifrs/2018,20181231,4,USD,GeographicalAreas=CA;,,0.0,,q1,2020
0001610520-20-000041,PuchaseOfPropertyEquipmentSoftwareClassifiedAsInvestingActivities,0001610520-20-000041,20191231,4,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;LegalEntity=UBSAG;,,600000000.0,,q1,2020
0000020212-20-000019,Revenues,us-gaap/2019,20191231,4,USD,BusinessSegments=GamingSegment;,,694800000.0,,q1,2020
0001413898-20-000022,IncomeTaxExpenseBenefit,us-gaap/2019,20190331,1,USD,Restatement=RestatementAdjustment;,,-821000.0,,q1,2020
0001700849-20-000002,SharesOutstanding,us-gaap/2019,20181130,0,shares,EquityComponents=AdditionalPaidInCapital;,,25755.0,,q1,2020
0001213900-20-006552,StockIssuedDuringPeriodValueConversionOfUnits,us-gaap/2019,20191231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-2533184.0,,q1,2020
0001213900-20-007405,AccountsPayableCurrent,us-gaap/2019,20181231,0,USD,,,193000.0,,q1,2020
0001193125-20-067508,PropertyPlantAndEquipment,ifrs/2019,20181231,0,USD,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAndAmortisation;ClassesOfPropertyPlantAndEquipment=OfficeEquipment;,,49000.0,,q1,2020
